id_siniestro,id_poliza,id_asegurado,ramo,placa,cobertura,fecha_ocurrencia,fecha_reporte,dias_ocurrencia_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,id_proveedor,descripcion,docs_completos,proveedor_lista_restrictiva,dias_desde_inicio_poliza,dias_hasta_fin_poliza,historial_siniestros_asegurado,suma_asegurada,similitud_narrativa,numero_parte_policial,fecha_inicio_poliza,fecha_fin_poliza,prima_anual,canal_venta,estado_poliza,nombres_asegurado,segmento,ciudad,antiguedad_anios,n_polizas_activas,n_reclamos_12_meses,n_reclamos_historico,reclamos_rc_sin_tercero,perfil_riesgo_historico,nombre_proveedor,tipo_proveedor,ciudad_proveedor,n_siniestros_proveedor,proveedor_en_lista_restrictiva,motivo_restriccion,promedio_monto_proveedor,cantidad_documentos,cantidad_declaraciones,cantidad_denuncia_policial,cantidad_exámenes,cantidad_facturas,cantidad_factura_de_reparacion,cantidad_factura_hospitalaria,cantidad_fotografías,cantidad_fotografías_del_daño,cantidad_historia_clínica,cantidad_informe_tecnico,cantidad_orden_medica,cantidad_partes_policiales,cantidad_peritaje,ratio_monto_suma,delta_monto_proveedor,alerta_borde_inicio,alerta_borde_fin,reporte_tardio,narrativa_similar,narrativa_clonada,doc_factura_alterada,doc_ruc_invalido,doc_caso_fraude,doc_caso_inconsistente,doc_parte_tardio_dias,doc_sin_denuncia_previa,doc_robo,doc_perdida_total,doc_flagrancia,doc_lesionados,doc_detenidos,doc_tercero_identificado,doc_sin_testigos,doc_sin_intervencion,doc_hora_accidente,doc_fecha_factura_min,n_pdfs_extraidos,tipos_pdf,doc_parte_tardio,alerta_similitud_sin_testigos,alerta_robo_sin_denuncia,alerta_proveedor_fraude_documental,score_documental_raw,nlp_freq_descripcion,nlp_descripcion_rara,nlp_descripcion_comun,nlp_grupo_id,nlp_sim_entre_grupos,nlp_cluster_fraude,nlp_score,nlp_valida_excel
SIN-0405,POL-0405,ASEG-0003,Vehículos,SDO-1847,Choque,2024-11-26,2024-11-27,1,7697,6395,0,Investigación,Esmeraldas,TALLER-004,"Accidente múltiple de madrugada, daños en carrocería.",False,False,27,338,1,18000,0.18,,2024-10-30,2025-10-30,385,Bancaseguros,Expirada,López Guerrero Juan Pablo,Natural,Riobamba,3,3,1,2,0,Medio,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.4276,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,20,False,True,15,0.0942,-1,21.2,False
SIN-0406,POL-0406,ASEG-0059,Vehículos,AZY-1847,Responsabilidad Civil,2025-02-26,2025-03-15,17,19060,13614,0,Reserva,Manta,TALLER-999,Colisión en rotonda con vehículo de tercero.,False,True,41,324,3,30000,0.37,,2025-01-16,2026-01-16,778,Digital,Expirada,Mendoza Ríos Marco Vinicio,Natural,Ibarra,1,3,5,5,2,Alto,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6353,,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,15,False,True,6,0.1095,-1,32.3,False
SIN-0407,POL-0407,ASEG-0059,Vehículos,PIC-1234,Choque,2025-02-15,2025-02-21,6,10711,9647,0,Investigación,Cuenca,TALLER-016,"Accidente múltiple de madrugada, daños en carrocería.",True,False,47,318,4,22000,0.12,,2024-12-30,2025-12-30,651,Digital,Expirada,Mendoza Ríos Marco Vinicio,Natural,Ibarra,1,3,5,5,2,Alto,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.4869,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,20,False,True,15,0.0942,-1,17.0,False
SIN-0408,POL-0408,ASEG-0082,Vehículos,PIC-1234,Pérdida Total,2025-01-23,2025-01-24,1,7382,7205,0,Investigación,Riobamba,TALLER-004,Vehículo destruido en accidente de tránsito.,False,False,36,329,3,25000,0.31,,2024-12-18,2025-12-18,706,Broker,Expirada,Torres Espinoza Carlos Andrés,Natural,Manta,4,1,3,4,0,Alto,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.2953,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,10,False,True,5,0.109,-1,26.0,False
SIN-0409,POL-0409,ASEG-0061,Vehículos,LOJ-2847,Choque,2024-11-20,2024-11-22,2,15193,8295,0,Negativa,Cuenca,TALLER-888,"Golpe trasero en cola de tráfico, testigos presentes.",False,True,38,327,7,20000,0.6,,2024-10-13,2025-10-13,618,Bancaseguros,Expirada,Freire Castillo Marco Antonio,Natural,Loja,7,1,1,9,2,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.7597,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,19,False,True,0,0.0752,-1,50.1,False
SIN-0410,POL-0410,ASEG-0019,Vehículos,SDO-1847,Robo,2025-02-24,2025-02-24,0,2746,2527,2389,Liquidado,Portoviejo,TALLER-002,Sustracción de bienes durante ausencia del hogar.,True,False,205,160,0,8000,0.1,,2024-08-03,2025-08-03,249,Broker,Expirada,Suárez Loor Carmen Violeta,Natural,Riobamba,1,1,2,4,2,Alto,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.3432,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,22.4,False
SIN-0411,POL-0411,ASEG-0073,Vehículos,AZY-1847,Pérdida Total,2025-03-10,2025-03-25,15,13937,7591,0,Reserva,Loja,TALLER-888,Parabrisas fisurado en autopista.,False,True,34,331,6,22000,0.82,,2025-02-04,2026-02-04,542,Digital,Expirada,Ruiz Andrade Patricia Elena,Natural,Quito,6,1,3,7,0,Alto,Taller Anónimo Manta — Documentos alterados,Automotriz,Ambato,10,True,Sí,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6335,,False,False,True,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,11,0.1435,-1,63.4,False
SIN-0412,POL-0412,ASEG-0050,Vehículos,TNB-3847,Robo,2024-07-06,2024-07-08,2,8623,6951,0,Investigación,Ibarra,TALLER-012,Robo con violencia en domicilio.,True,False,14,351,4,28000,0.57,,2024-06-22,2025-06-22,522,Agente,Expirada,Vega Montoya Fanny Lorena,Natural,Loja,3,2,3,6,1,Alto,Serviautos Litoral,Automotriz,Riobamba,23,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0.308,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,52.8,False
SIN-0413,POL-0413,ASEG-0083,Vehículos,GYE-2918,Robo de Accesorios,2024-07-01,2024-07-04,3,17329,14641,0,Reserva,Guayaquil,TALLER-011,Sustracción de rines y estéreo durante la noche.,True,False,84,281,2,30000,0.14,,2024-04-08,2025-04-08,768,Bancaseguros,Expirada,Ortega Suárez Héctor Guillermo,Natural,Riobamba,3,2,3,3,0,Medio,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5776,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,14,False,True,25,0.1176,-1,15.8,False
SIN-0414,POL-0414,ASEG-0091,Salud,,Maternidad,2024-05-06,2024-05-07,1,2972,2903,2699,Pago Total,Riobamba,HOSP-004,Siniestro reportado con documentación.,True,False,83,282,1,60000,0.27,,2024-02-13,2025-02-12,1590,Broker,Expirada,Cabrera Yépez Marcelo Javier,Natural,Manta,0,2,1,2,2,Medio,Hospital Básico Guayaquil,Salud,Loja,5,False,No,,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0495,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,48.9,False
SIN-0415,POL-0415,ASEG-0013,Salud,,Maternidad,2024-08-06,2024-08-08,2,13951,12295,0,Reserva,Cuenca,PROV-014,Siniestro reportado con documentación.,True,False,72,293,3,30000,0.59,,2024-05-26,2025-05-26,617,Broker,Expirada,Cabrera Yépez Marcelo Javier,Natural,Ibarra,1,2,0,5,0,Alto,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0.465,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,71.3,False
SIN-0416,POL-0416,ASEG-0041,Vehículos,PIC-7291,Robo,2024-06-26,2024-06-30,4,16031,10386,0,Reserva,Ibarra,TALLER-016,Sustracción de bienes durante ausencia del hogar.,False,False,12,353,2,18000,0.58,,2024-06-14,2025-06-14,419,Bancaseguros,Expirada,García Morales Luis Eduardo,Natural,Cuenca,5,1,3,3,2,Medio,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8906,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,56.0,False
SIN-0417,POL-0417,ASEG-0071,Salud,,Urgencias,2024-11-12,2024-11-13,1,5606,5231,5082,Liquidado,Guayaquil,HOSP-003,Siniestro reportado con documentación.,True,False,69,296,2,20000,0.19,,2024-09-04,2025-09-04,474,Agente,Expirada,Núñez Andrade Verónica Paola,Natural,Esmeraldas,5,1,1,4,1,Alto,Clínica Ibarra Salud,Salud,Ibarra,5,False,No,,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2803,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,43.3,False
SIN-0418,POL-0418,ASEG-0011,Salud,,Maternidad,2025-02-25,2025-02-25,0,20532,16186,0,Reserva,Manta,PROV-018,Hospitalización por cuadro febril agudo.,False,False,21,344,1,30000,0.92,,2025-02-04,2026-02-04,697,Broker,Expirada,Bonilla Torres Nathaly Carolina,Natural,Guayaquil,3,3,3,3,1,Medio,Hogar Seguro S.A.,Servicios,Ambato,17,False,No,,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6844,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,14,0.14,-1,68.3,False
SIN-0419,POL-0419,ASEG-0035,Vehículos,SDO-1847,Robo de Accesorios,2024-12-21,2024-12-23,2,16973,12042,0,Investigación,Ambato,TALLER-011,Sustracción de bienes durante ausencia del hogar.,False,False,7,358,1,22000,0.96,,2024-12-14,2025-12-14,704,Bancaseguros,Expirada,Pérez Vásquez Ana Lucía,Natural,Loja,2,2,1,2,2,Medio,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7715,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,82.6,True
SIN-0420,POL-0420,ASEG-0088,Hogar,,Daño por Agua,2025-09-01,2025-09-02,1,17327,16680,16507,Liquidado,Ambato,PROV-014,Inundación por lluvias intensas.,True,False,224,141,1,40000,0.1,,2025-01-20,2026-01-20,974,Broker,Expirada,García Morales Luis Eduardo,Natural,Esmeraldas,1,2,0,2,1,Medio,Servicios Hogar Ecuador,Servicios,Quito,10,False,No,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.4332,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,30,0.0,-1,10.9,True
SIN-0421,POL-0421,ASEG-0002,Vehículos,AZY-2918,Cristales,2024-08-28,2024-08-30,2,15154,14667,0,Investigación,Cuenca,TALLER-004,Vidrio lateral roto por vandalismo.,False,False,29,336,1,28000,0.11,,2024-07-30,2025-07-30,855,Agente,Expirada,Aguirre Bermeo Liliana Alexandra,Natural,Cuenca,1,2,3,4,0,Alto,Servicio Express Loja,Automotriz,Ibarra,24,False,No,,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0.5412,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,15.4,False
SIN-0422,POL-0422,ASEG-0050,Vehículos,SDO-5523,Robo,2024-03-20,2024-03-21,1,10787,7378,0,Negativa,Quito,TALLER-999,Robo de joyas y equipos electrónicos.,False,True,16,349,5,25000,0.37,,2024-03-04,2025-03-04,580,Bancaseguros,Expirada,Vega Montoya Fanny Lorena,Natural,Loja,3,2,3,6,1,Alto,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4315,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,36.2,False
SIN-0423,POL-0423,ASEG-0064,Vehículos,IBR-3847,Cristales,2024-05-12,2024-05-16,4,6372,4598,0,Reserva,Portoviejo,TALLER-999,Robo con violencia en domicilio.,False,True,25,340,6,8000,0.91,,2024-04-17,2025-04-17,166,Bancaseguros,Expirada,Silva Intriago Katherine Noemi,Natural,Guayaquil,2,3,3,7,0,Alto,Taller No Registrado — Asociado a red de fraude,Automotriz,Portoviejo,12,True,Sí,,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0.7965,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,30,False,True,4,0.1055,-1,76.6,True
SIN-0424,POL-0424,ASEG-0096,Vehículos,TNB-0192,Choque,2024-05-25,2024-06-12,18,17881,11375,0,Negativa,Cuenca,TALLER-002,"Golpe trasero en cola de tráfico, testigos presentes.",False,False,13,352,2,30000,0.56,,2024-05-12,2025-05-12,899,Digital,Expirada,Almeida Granda Fernando Eduardo,Natural,Esmeraldas,1,2,2,3,1,Medio,Automotriz Centro Sur,Automotriz,Cuenca,23,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.596,,True,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,19,False,True,0,0.0752,-1,47.3,False
SIN-0425,POL-0425,ASEG-0016,Hogar,,Rotura de Cristales,2025-03-03,2025-03-03,0,5305,5190,4570,Liquidado,Riobamba,PROV-019,Siniestro reportado con documentación.,True,False,174,191,1,25000,0.12,,2024-09-10,2025-09-10,631,Bancaseguros,Expirada,Silva Intriago Katherine Noemi,Natural,Manta,3,1,2,2,0,Medio,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0.2122,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,38.4,False
SIN-0426,POL-0426,ASEG-0089,Vehículos,CHB-9918,Pérdida Total,2024-08-24,2024-08-24,0,5569,5552,5303,Pago Total,Guayaquil,TALLER-011,Vehículo destruido en accidente de tránsito.,True,False,109,256,2,15000,0.17,,2024-05-07,2025-05-07,305,Bancaseguros,Expirada,Jiménez Vargas Patricia Elena,Natural,Riobamba,4,1,3,5,0,Alto,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0.3713,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,10,False,True,5,0.109,-1,16.2,False
SIN-0427,POL-0427,ASEG-0031,Vehículos,PIC-8847,Responsabilidad Civil,2024-06-26,2024-07-04,8,27160,16655,0,Reserva,Quito,TALLER-003,Robo de joyas y equipos electrónicos.,False,False,7,358,2,28000,0.94,,2024-06-19,2025-06-19,815,Broker,Expirada,Morales Espín Byron Rodrigo,Natural,Ambato,0,3,3,4,0,Alto,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0.97,,True,False,True,True,True,False,False,False,False,,False,False,False,False,True,False,True,False,False,True,False,1,Declaración Accidente,False,False,False,False,0.0,24,False,True,12,0.1055,-1,76.1,True
SIN-0428,POL-0428,ASEG-0039,Vehículos,AZY-8812,Robo de Accesorios,2024-02-21,2024-02-22,1,7026,5172,0,Reserva,Ibarra,TALLER-001,Sustracción de bienes durante ausencia del hogar.,False,False,18,347,6,10000,0.88,,2024-02-03,2025-02-02,275,Agente,Expirada,Silva Intriago Katherine Noemi,Natural,Ambato,7,1,3,8,2,Alto,Taller El Norte Cía. Ltda.,Automotriz,Ambato,11,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7026,,True,False,False,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,36,False,True,13,0.1176,-1,77.0,True
SIN-0429,POL-0429,ASEG-0044,Vehículos,IBR-1029,Cristales,2024-12-10,2024-12-10,0,1895,1937,1749,Liquidado,Quito,TALLER-011,Vidrio lateral roto por vandalismo.,True,False,112,253,1,28000,0.2,,2024-08-20,2025-08-20,633,Digital,Expirada,Rodríguez Cárdenas María José,Natural,Loja,8,3,1,3,0,Medio,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0677,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,21.7,False
SIN-0430,POL-0430,ASEG-0093,Vehículos,TNB-0192,Robo de Accesorios,2024-06-29,2024-07-04,5,8397,8345,0,Reserva,Riobamba,TALLER-020,Robo de airbags y pantalla en parqueadero.,False,False,85,280,3,15000,0.19,,2024-04-05,2025-04-05,299,Bancaseguros,Expirada,Ramos Loor Freddy Oswaldo,Natural,Ambato,6,3,5,6,2,Alto,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0.5598,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,2,0.1055,-1,21.0,False
SIN-0431,POL-0431,ASEG-0038,Hogar,,Daño por Agua,2024-11-25,2024-11-29,4,16596,14111,0,Reserva,Quito,PROV-019,Humedad por filtración desde techo.,True,False,64,301,4,35000,0.39,,2024-09-22,2025-09-22,952,Broker,Expirada,Espinoza Rueda Cinthya Dayana,Natural,Quito,2,3,2,5,0,Alto,Reparaciones Norte Ecuador,Servicios,Esmeraldas,10,False,No,,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.4742,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,8,False,False,1,0.0,-1,30.7,True
SIN-0432,POL-0432,ASEG-0089,Vehículos,TNB-0192,Cristales,2025-01-15,2025-01-16,1,8180,8157,0,Reserva,Riobamba,TALLER-020,Rotura de parabrisas por impacto de piedra.,False,False,73,292,3,20000,0.59,,2024-11-03,2025-11-03,599,Digital,Expirada,Jiménez Vargas Patricia Elena,Natural,Riobamba,4,1,3,5,0,Alto,Taller Quito Sur Cía.,Automotriz,Guayaquil,24,False,No,,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0.409,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,27,False,True,19,0.1435,-1,52.9,False
SIN-0433,POL-0433,ASEG-0089,Vehículos,MNT-2918,Robo,2024-11-29,2024-12-03,4,8086,6482,0,Reserva,Riobamba,TALLER-003,Robo de joyas y equipos electrónicos.,True,False,14,351,4,15000,0.22,,2024-11-15,2025-11-15,320,Agente,Expirada,Jiménez Vargas Patricia Elena,Natural,Riobamba,4,1,3,5,0,Alto,Mecánica Imbabura S.A.,Automotriz,Manta,26,False,No,,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5391,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,25.7,False
SIN-0434,POL-0434,ASEG-0019,Vehículos,LOJ-1847,Responsabilidad Civil,2024-06-23,2024-06-23,0,3342,3459,3342,Pago Total,Riobamba,TALLER-008,Colisión en rotonda con vehículo de tercero.,True,False,75,290,1,30000,0.1,,2024-04-09,2025-04-09,923,Agente,Expirada,Suárez Loor Carmen Violeta,Natural,Riobamba,1,1,2,4,2,Alto,Reparaciones Viales Cía.,Automotriz,Manta,21,False,No,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1114,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,15,False,True,6,0.1095,-1,13.4,False
SIN-0435,POL-0435,ASEG-0023,Vehículos,TNB-4918,Responsabilidad Civil,2024-02-26,2024-02-27,1,4552,4065,0,Reserva,Guayaquil,TALLER-017,"Impacto posterior en intersección, tercero no identificado.",True,False,46,319,2,12000,0.66,,2024-01-11,2025-01-10,280,Agente,Expirada,Ramos Loor Freddy Oswaldo,Natural,Ambato,7,1,0,3,1,Medio,Mecánica Manabí,Automotriz,Ibarra,19,False,No,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3793,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,51.3,False
SIN-0436,POL-0436,ASEG-0019,Vehículos,MNT-0847,Robo,2025-01-12,2025-01-14,2,1650,1650,1489,Pago Total,Manta,TALLER-005,Robo de joyas y equipos electrónicos.,True,False,279,86,2,28000,0.11,,2024-04-08,2025-04-08,652,Digital,Expirada,Suárez Loor Carmen Violeta,Natural,Riobamba,1,1,2,4,2,Alto,Taller Portuario Guayaquil,Automotriz,Portoviejo,21,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0589,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,24,False,True,12,0.1055,-1,18.0,False
SIN-0437,POL-0437,ASEG-0081,Vehículos,CHB-1029,Responsabilidad Civil,2024-10-01,2024-10-01,0,11575,11813,0,Investigación,Cuenca,TALLER-015,Accidente en vía rápida con daño a tercero.,False,False,14,351,3,30000,0.15,,2024-09-17,2025-09-17,912,Digital,Expirada,Carrillo Cabrera Patricio German,Natural,Portoviejo,6,1,4,4,1,Alto,Automotriz Sur Azuay,Automotriz,Manta,18,False,No,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3858,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,13,False,True,16,0.096,-1,16.1,False
SIN-0438,POL-0438,ASEG-0042,Vehículos,LOJ-8834,Cristales,2024-10-10,2024-10-12,2,8170,6950,0,Reserva,Loja,TALLER-016,Vidrio lateral roto por vandalismo.,False,False,14,351,4,25000,0.11,,2024-09-26,2025-09-26,700,Agente,Expirada,Salcedo Ponce Margoth Elizabeth,Natural,Ibarra,1,1,0,5,1,Alto,Servicio Técnico Loja,Automotriz,Ibarra,20,False,No,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3268,,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,18,False,True,21,0.1048,-1,15.4,False
SIN-0439,POL-0439,ASEG-0049,Hogar,,Rotura de Cristales,2024-10-21,2024-10-22,1,4603,4584,4289,Pago Total,Cuenca,PROV-020,Siniestro reportado con documentación.,True,False,103,262,2,25000,0.16,,2024-07-10,2025-07-10,643,Broker,Expirada,Vargas Andrade William Alexis,Natural,Loja,2,2,3,3,0,Medio,Servicios Generales GYE,Servicios,Esmeraldas,17,False,No,,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1841,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,70,False,True,9,0.0,-1,41.2,False
SIN-0440,POL-0440,ASEG-0053,Vehículos,IBR-7291,Responsabilidad Civil,2024-12-07,2024-12-08,1,3370,3136,3076,Liquidado,Riobamba,TALLER-011,"Impacto posterior en intersección, tercero no identificado.",True,False,179,186,1,18000,0.21,,2024-06-11,2025-06-11,420,Digital,Expirada,Ulloa Morocho Gonzalo Patricio,Natural,Ambato,7,1,2,2,2,Medio,Mecánica Tungurahua,Automotriz,Quito,16,False,No,,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.1872,,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,12,False,True,22,0.208,-1,19.8,False
SIN-0441,POL-0441,ASEG-0010,Hogar,,Daño por Agua,2024-10-20,2024-10-20,0,11985,12579,0,Investigación,Quito,PROV-022,Inundación por lluvias intensas.,True,False,14,351,1,20000,0.72,,2024-10-06,2025-10-06,453,Broker,Expirada,García Morales Luis Eduardo,Natural,Quito,7,1,2,2,2,Medio,Técnicos Especializados EC,Servicios,Guayaquil,12,False,No,,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5992,,True,False,False,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,0,,False,False,False,False,0.0,9,False,False,30,0.0,-1,54.3,True
